,id,a_node,b_node,length,road_type,geometry,capacity_cars,type_bike,speed_car,speed_bike,free_flow_time_car
614,110672,6916,5984,572.8243,2,"LINESTRING (82620.125 443651.125, 82365.6328125 444164.3125)",4800.0,None,100.0,15,20.621674799999997
615,110701,6915,6917,452.98231,2,"LINESTRING (82536.2421875 443881.0625, 82334.15625 444286.46875)",4800.0,None,100.0,15,16.30736316
616,110731,6675,6919,149.57564000000002,6,"LINESTRING (84801.34375 445091, 84663.0546875 445034)",4000.0,None,80.0,15,6.730903800000001
617,110921,6902,6922,139.45833,11,"LINESTRING (83382.5078125 444391.625, 83374.2265625 444461.4375, 83376.59375 444495.75, 83387.234375 444528.84375)",1500.0,None,40.0,15,12.5512497
618,110922,6922,6902,139.45833,11,"LINESTRING (83382.5078125 444391.625, 83374.2265625 444461.4375, 83376.59375 444495.75, 83387.234375 444528.84375)",1500.0,None,40.0,15,12.5512497
619,110931,6831,6922,238.47859,11,"LINESTRING (83399.640625 444764.03125, 83410.890625 444697.96875, 83412.0703125 444661.34375, 83400.2421875 444603.375, 83387.234375 444528.84375)",1500.0,None,40.0,15,21.4630731
620,110932,6922,6831,238.47859,11,"LINESTRING (83399.640625 444764.03125, 83410.890625 444697.96875, 83412.0703125 444661.34375, 83400.2421875 444603.375, 83387.234375 444528.84375)",1500.0,None,40.0,15,21.4630731
621,110941,6891,6902,152.6216,10,"LINESTRING (83526.1640625 444372.09375, 83485.2421875 444397.5, 83438.8984375 444403.78125, 83403.796875 444396.375, 83382.5078125 444391.625)",1200.0,None,35.0,15,15.698221714285713
622,110942,6902,6891,152.6216,10,"LINESTRING (83526.1640625 444372.09375, 83485.2421875 444397.5, 83438.8984375 444403.78125, 83403.796875 444396.375, 83382.5078125 444391.625)",1200.0,None,35.0,15,15.698221714285713
623,110961,6914,6926,257.62451,6,"LINESTRING (82458.5078125 444299.5625, 82210.6640625 444229.25)",4000.0,None,80.0,15,11.593102949999999
624,110962,6926,6914,257.62451,6,"LINESTRING (82458.5078125 444299.5625, 82210.6640625 444229.25)",4000.0,None,80.0,15,11.593102949999999
625,111131,5021,6914,273.31918,5,"LINESTRING (82499.2265625 444029.59375, 82475.1796875 444227.03125, 82458.5078125 444299.5625)",2200.0,None,70.0,15,14.05641497142857
626,111142,6915,5021,153.07413,5,"LINESTRING (82499.2265625 444029.59375, 82536.2421875 443881.0625)",2200.0,None,70.0,15,7.872383828571429
627,111252,6930,5023,601.58813,2,"LINESTRING (83087.1171875 442687.71875, 82935.8203125 443010.09375, 82826.421875 443229.84375)",4800.0,None,100.0,15,21.657172680000002
628,111271,5024,6931,588.30529,2,"LINESTRING (83104.25 442710.375, 83014.875 442903.375, 82929.234375 443073.34375, 82851.4140625 443241.5)",4800.0,None,100.0,15,21.17899044
629,111331,6917,6935,485.69041000000004,2,"LINESTRING (82334.15625 444286.46875, 82120.53125 444722.65625)",4800.0,None,100.0,15,17.48485476
630,111372,6937,6934,358.20109,2,"LINESTRING (82045.9609375 444814.59375, 81885.25 445134.71875)",4800.0,None,100.0,15,12.89523924
631,111462,6940,6938,286.19918,2,"LINESTRING (81725.09375 445448.375, 81587.2421875 445699.1875)",4800.0,None,100.0,15,10.303170479999999
632,111491,6939,6941,343.18021,2,"LINESTRING (81740.984375 445458.15625, 81580.5 445761.5)",4800.0,None,100.0,15,12.354487559999999
633,111612,6947,6421,755.56016,2,"LINESTRING (82217.9921875 449822.96875, 82096.9375 449640.03125, 82006.84375 449483.5625, 81838.390625 449170.34375)",4800.0,None,100.0,15,27.20016576
634,111662,6948,6946,769.02092,2,"LINESTRING (81834.125 449207.5625, 81971.3671875 449463.375, 82061.59375 449619.40625, 82223.2578125 449870.3125)",4800.0,None,100.0,15,27.68475312
635,111691,6948,6949,365.45253,5,"LINESTRING (82223.2578125 449870.3125, 82110.4921875 449752.75, 81953.359375 449624.9375)",2200.0,None,70.0,15,18.794701542857144
636,111711,6727,6950,262.84736,7,"LINESTRING (82201.015625 449181.875, 82072.6015625 449411.21875)",2200.0,None,70.0,15,13.517864228571426
637,111712,6950,6727,262.84736,7,"LINESTRING (82201.015625 449181.875, 82072.6015625 449411.21875)",2200.0,None,70.0,15,13.517864228571426
638,111721,6947,6950,335.96957,5,"LINESTRING (81838.390625 449170.34375, 82072.6015625 449411.21875)",2200.0,None,70.0,15,17.27843502857143
639,111731,6949,6950,244.73333,7,"LINESTRING (81953.359375 449624.9375, 82072.6015625 449411.21875)",2200.0,None,70.0,15,12.586285542857143
640,111732,6950,6949,244.73333,7,"LINESTRING (81953.359375 449624.9375, 82072.6015625 449411.21875)",2200.0,None,70.0,15,12.586285542857143
641,111811,5416,6954,261.70638,7,"LINESTRING (82016.7734375 446055.84375, 81777.8984375 445948.9375)",2200.0,None,70.0,15,13.459185257142858
642,111812,6954,5416,261.70638,7,"LINESTRING (82016.7734375 446055.84375, 81777.8984375 445948.9375)",2200.0,None,70.0,15,13.459185257142858
643,111851,6953,6955,288.77527,7,"LINESTRING (81423.8359375 445789.5625, 81712.2421875 445804.15625)",2200.0,None,70.0,15,14.851299599999997
644,111852,6955,6953,288.77527,7,"LINESTRING (81423.8359375 445789.5625, 81712.2421875 445804.15625)",2200.0,None,70.0,15,14.851299599999997
645,111861,6954,6955,254.82379999999998,7,"LINESTRING (81777.8984375 445948.9375, 81796.7421875 445922.03125, 81819.84375 445810.1875, 81779.6015625 445807.96875, 81712.2421875 445804.15625)",2200.0,None,70.0,15,13.105224
646,111862,6955,6954,254.82379999999998,7,"LINESTRING (81777.8984375 445948.9375, 81796.7421875 445922.03125, 81819.84375 445810.1875, 81779.6015625 445807.96875, 81712.2421875 445804.15625)",2200.0,None,70.0,15,13.105224
647,111891,6953,6956,260.00825,5,"LINESTRING (81423.8359375 445789.5625, 81456.7734375 445659.65625, 81488.0859375 445579.125, 81509.375 445545.75)",2200.0,None,70.0,15,13.371852857142857
648,111892,6956,6953,260.00825,5,"LINESTRING (81423.8359375 445789.5625, 81456.7734375 445659.65625, 81488.0859375 445579.125, 81509.375 445545.75)",2200.0,None,70.0,15,13.371852857142857
649,111901,6956,6957,61.76478,5,"LINESTRING (81509.375 445545.75, 81558.1640625 445583.625)",2200.0,None,70.0,15,3.1764744
650,111902,6957,6956,61.76478,5,"LINESTRING (81509.375 445545.75, 81558.1640625 445583.625)",2200.0,None,70.0,15,3.1764744
651,111911,6940,6957,128.52609,5,"LINESTRING (81587.2421875 445699.1875, 81595.4375 445661.875, 81593.203125 445630.5625, 81580.5390625 445608.21875, 81558.1640625 445583.625)",2200.0,None,70.0,15,6.6099132
652,111922,6957,6938,221.61089,5,"LINESTRING (81725.09375 445448.375, 81633.46875 445546.34375, 81592.4609375 445579.875, 81558.1640625 445583.625)",2200.0,None,70.0,15,11.397131485714285
653,111931,6955,6958,86.84839,5,"LINESTRING (81712.2421875 445804.15625, 81715.65625 445717.375)",2200.0,None,70.0,15,4.466488628571429
654,111932,6958,6955,86.84839,5,"LINESTRING (81712.2421875 445804.15625, 81715.65625 445717.375)",2200.0,None,70.0,15,4.466488628571429
655,111942,6958,6941,195.47208999999998,5,"LINESTRING (81580.5 445761.5, 81632.5078125 445689.5, 81657.671875 445674.375, 81686.203125 445680.25, 81702.9765625 445694.5, 81715.65625 445717.375)",2200.0,None,70.0,15,10.052850342857141
656,111951,6939,6958,261.02029999999996,5,"LINESTRING (81740.984375 445458.15625, 81724.796875 445544.375, 81723.1171875 445616.5, 81715.65625 445717.375)",2200.0,None,70.0,15,13.423901142857142
657,111972,6959,6952,465.24012,2,"LINESTRING (81574.1484375 448565.78125, 81468.1875 448315.3125, 81396.203125 448135.9375)",4800.0,None,100.0,15,16.74864432
658,111982,6960,6944,575.47295,2,"LINESTRING (81198.8046875 447695.78125, 81290.9140625 447941.5, 81415.3828125 448228.75)",4800.0,None,100.0,15,20.7170262
659,112041,6926,6963,190.22071,5,"LINESTRING (82210.6640625 444229.25, 82247.6328125 444042.65625)",2200.0,None,70.0,15,9.782779371428571
660,112042,6963,6926,190.22071,5,"LINESTRING (82210.6640625 444229.25, 82247.6328125 444042.65625)",2200.0,None,70.0,15,9.782779371428571
661,112051,6916,6963,301.33367,5,"LINESTRING (82365.6328125 444164.3125, 82389.4765625 444079.34375, 82386.5 444044.65625, 82363.6875 444008.90625, 82321.0390625 443995.03125, 82281.3515625 444005.9375, 82247.6328125 444042.65625)",2200.0,None,70.0,15,15.497160171428572
662,112062,6963,5984,551.9214900000001,5,"LINESTRING (82620.125 443651.125, 82483.71875 443848.21875, 82434.1171875 443893.84375, 82333.9296875 443956.375, 82267.4609375 444001, 82254.5703125 444019.84375, 82247.6328125 444042.65625)",2200.0,None,70.0,15,28.384533771428575
663,112321,6832,6967,315.7734,10,"LINESTRING (83528.5234375 444798.46875, 83537.765625 444753.3125, 83706.171875 444800.53125, 83702.0625 444828.25, 83766.7578125 444844.71875)",1200.0,None,35.0,15,32.47954971428571
664,112322,6967,6832,315.7734,10,"LINESTRING (83528.5234375 444798.46875, 83537.765625 444753.3125, 83706.171875 444800.53125, 83702.0625 444828.25, 83766.7578125 444844.71875)",1200.0,None,35.0,15,32.47954971428571
665,112401,6827,6832,229.4492,10,"LINESTRING (83485.390625 445023.34375, 83493.609375 444984.3125, 83499.765625 444919.65625, 83523.390625 444827.21875, 83528.5234375 444798.46875)",1200.0,None,35.0,15,23.600489142857143
666,112402,6832,6827,229.4492,10,"LINESTRING (83485.390625 445023.34375, 83493.609375 444984.3125, 83499.765625 444919.65625, 83523.390625 444827.21875, 83528.5234375 444798.46875)",1200.0,None,35.0,15,23.600489142857143
667,112411,6827,6829,302.12054,10,"LINESTRING (83485.390625 445023.34375, 83504.90625 445034.65625, 83498.7421875 445071.625, 83733.8984375 445129.125)",1200.0,None,35.0,15,31.075255542857143
668,112412,6829,6827,302.12054,10,"LINESTRING (83485.390625 445023.34375, 83504.90625 445034.65625, 83498.7421875 445071.625, 83733.8984375 445129.125)",1200.0,None,35.0,15,31.075255542857143
669,112431,6358,6825,261.54101,10,"LINESTRING (83583.453125 445164.15625, 83570.625 445225.65625, 83479.1328125 445202.5625, 83457.671875 445304.6875)",1200.0,None,35.0,15,26.90136102857143
670,112432,6825,6358,261.54101,10,"LINESTRING (83583.453125 445164.15625, 83570.625 445225.65625, 83479.1328125 445202.5625, 83457.671875 445304.6875)",1200.0,None,35.0,15,26.90136102857143
671,112441,6358,6821,215.04140999999998,10,"LINESTRING (83583.453125 445164.15625, 83657.9140625 445181.5, 83742.7421875 445211.34375, 83729.5625 445258.1875)",1200.0,None,35.0,15,22.11854502857143
672,112442,6821,6358,215.04140999999998,10,"LINESTRING (83583.453125 445164.15625, 83657.9140625 445181.5, 83742.7421875 445211.34375, 83729.5625 445258.1875)",1200.0,None,35.0,15,22.11854502857143
673,112461,6821,6825,373.98279,10,"LINESTRING (83729.5625 445258.1875, 83710.5234375 445369.5, 83558.296875 445332.40625, 83457.671875 445304.6875)",1200.0,None,35.0,15,38.46680125714286
674,112462,6825,6821,373.98279,10,"LINESTRING (83729.5625 445258.1875, 83710.5234375 445369.5, 83558.296875 445332.40625, 83457.671875 445304.6875)",1200.0,None,35.0,15,38.46680125714286
675,112501,6749,6751,259.85855000000004,8,"LINESTRING (83017.3359375 447876.25, 83086.1328125 447888.53125, 83129.7265625 447893.3125, 83274.6171875 447912.21875)",1800.0,None,50.0,15,18.709815600000002
676,112502,6751,6749,259.85855000000004,8,"LINESTRING (83017.3359375 447876.25, 83086.1328125 447888.53125, 83129.7265625 447893.3125, 83274.6171875 447912.21875)",1800.0,None,50.0,15,18.709815600000002
677,112511,6712,6714,387.85055,8,"LINESTRING (84013.25 446476.09375, 83933.34375 446418.75, 83841.59375 446375.71875, 83758.90625 446346.25, 83662.1171875 446319.65625)",1800.0,None,50.0,15,27.9252396
678,112512,6714,6712,387.85055,8,"LINESTRING (84013.25 446476.09375, 83933.34375 446418.75, 83841.59375 446375.71875, 83758.90625 446346.25, 83662.1171875 446319.65625)",1800.0,None,50.0,15,27.9252396
679,112572,6798,6796,59.132169999999995,8,"LINESTRING (82434.90625 446186.75, 82447.0859375 446212.75, 82471.2109375 446231.28125)",1800.0,None,50.0,15,4.257516239999999
680,112641,6920,6971,254.8922,9,"LINESTRING (84368.4453125 444927.15625, 84159.2265625 444781.5625)",3400.0,None,50.0,15,18.3522384
681,112662,6973,6674,180.74542,6,"LINESTRING (84833.03125 445077.6875, 84665.1875 445010.625)",4000.0,None,80.0,15,8.1335439
682,112692,6976,6975,247.00323,9,"LINESTRING (84387.1875 444872.625, 84166.65625 444761.375)",3400.0,None,50.0,15,17.78423256
683,112781,6971,6977,191.96694,9,"LINESTRING (84159.2265625 444781.5625, 84084.234375 444742.1875, 83985.5859375 444700.0625)",3400.0,None,50.0,15,13.821619680000001
684,112792,6977,6976,191.86807,9,"LINESTRING (84166.65625 444761.375, 84087.75 444726.0625, 83985.5859375 444700.0625)",3400.0,None,50.0,15,13.814501040000001
685,112801,6921,6977,74.62006,9,"LINESTRING (83914.7421875 444676.625, 83985.5859375 444700.0625)",3400.0,None,50.0,15,5.37264432
686,112802,6977,6921,74.62006,9,"LINESTRING (83914.7421875 444676.625, 83985.5859375 444700.0625)",3400.0,None,50.0,15,5.37264432
687,112822,6598,1,556.13184,12,"LINESTRING (83514.3828125 450414.25, 84070.4296875 450423.96875)",9999.0,None,100.0,15,20.02074624
688,112831,1,6978,532.92269,12,"LINESTRING (83514.3828125 450414.25, 84047.296875 450417.28125)",9999.0,None,100.0,15,19.18521684
689,112851,1,6979,136.8027,12,"LINESTRING (83514.3828125 450414.25, 83518.1796875 450277.5)",9999.0,None,15.0,15,32.832648
690,112852,6979,1,136.8027,12,"LINESTRING (83514.3828125 450414.25, 83518.1796875 450277.5)",9999.0,None,15.0,15,32.832648
691,112861,1,6961,847.70775,12,"LINESTRING (83514.3828125 450414.25, 82666.6796875 450417.03125)",9999.0,None,100.0,15,30.517478999999998
692,112872,6962,1,818.7544300000001,12,"LINESTRING (83514.3828125 450414.25, 82695.640625 450409.78125)",9999.0,None,100.0,15,29.475159480000002
693,112881,2,6704,783.27471,12,"LINESTRING (87433.9296875 447491.84375, 86690.515625 447245.15625)",9999.0,None,70.0,15,40.28269937142858
694,112882,6704,2,783.27471,12,"LINESTRING (87433.9296875 447491.84375, 86690.515625 447245.15625)",9999.0,None,70.0,15,40.28269937142858
695,112892,6888,3,691.90067,12,"LINESTRING (86444.2109375 442695.53125, 87136.09375 442700.5)",9999.0,None,100.0,15,24.90842412
696,112901,3,6887,718.7650199999999,12,"LINESTRING (86444.2109375 442695.53125, 87162.7734375 442678.46875)",9999.0,None,100.0,15,25.875540719999996
697,112931,3,6980,1024.87934,12,"LINESTRING (86444.2109375 442695.53125, 85419.5078125 442714.53125)",9999.0,None,15.0,15,245.97104159999998
698,112932,6980,3,1024.87934,12,"LINESTRING (86444.2109375 442695.53125, 85419.5078125 442714.53125)",9999.0,None,15.0,15,245.97104159999998
699,112941,4,6980,1137.73692,12,"LINESTRING (84281.9296875 442695.53125, 85419.5078125 442714.53125)",9999.0,None,15.0,15,273.0568608
700,112942,6980,4,1137.73692,12,"LINESTRING (84281.9296875 442695.53125, 85419.5078125 442714.53125)",9999.0,None,15.0,15,273.0568608
701,112952,5023,4,1194.83805,12,"LINESTRING (84281.9296875 442695.53125, 83087.1171875 442687.71875)",9999.0,None,100.0,15,43.0141698
702,112961,4,5024,1177.77336,12,"LINESTRING (84281.9296875 442695.53125, 83104.25 442710.375)",9999.0,None,100.0,15,42.39984096
703,112971,6953,6981,316.39692,7,"LINESTRING (81423.8359375 445789.5625, 81114.03125 445725.3125)",2200.0,None,70.0,15,16.271841600000002
704,112972,6981,6953,316.39692,7,"LINESTRING (81423.8359375 445789.5625, 81114.03125 445725.3125)",2200.0,None,70.0,15,16.271841600000002
705,112981,5,6981,631.9280299999999,12,"LINESTRING (81413.6640625 445168.9375, 81114.03125 445725.3125)",9999.0,None,15.0,15,151.6627272
706,112982,6981,5,631.9280299999999,12,"LINESTRING (81413.6640625 445168.9375, 81114.03125 445725.3125)",9999.0,None,15.0,15,151.6627272
707,113001,5025,6945,536.94642,2,"LINESTRING (81112.59375 447069.125, 81113.53125 447192.6875, 81123.6953125 447336.46875, 81150.3359375 447480.125, 81186.5546875 447597.8125)",4800.0,None,100.0,15,19.33007112
708,113021,6982,6983,282.65125,6,"LINESTRING (81391.9140625 447788.9375, 81142.609375 447922.125)",4000.0,None,80.0,15,12.71930625
709,113022,6983,6982,282.65125,6,"LINESTRING (81391.9140625 447788.9375, 81142.609375 447922.125)",4000.0,None,80.0,15,12.71930625
710,113031,6983,6984,342.93044,6,"LINESTRING (81142.609375 447922.125, 80849.96875 448100.90625)",4000.0,None,80.0,15,15.431869800000001
711,113032,6984,6983,342.93044,6,"LINESTRING (81142.609375 447922.125, 80849.96875 448100.90625)",4000.0,None,80.0,15,15.431869800000001
712,113062,6944,5026,377.31576,2,"LINESTRING (81101.625 447332.4375, 81127.5078125 447481.625, 81153.7265625 447574.78125, 81198.8046875 447695.78125)",4800.0,None,100.0,15,13.583367359999999
713,113081,6945,6985,182.50897999999998,2,"LINESTRING (81186.5546875 447597.8125, 81252.234375 447768.09375)",4800.0,None,100.0,15,6.570323279999999
714,113101,5025,6986,719.36393,5,"LINESTRING (81112.59375 447069.125, 81153.140625 447198.8125, 81218.5 447346.40625, 81313.3828125 447580.4375, 81374.5234375 447738.5625)",2200.0,None,70.0,15,36.995859257142854
715,113111,6982,6986,53.29235,5,"LINESTRING (81391.9140625 447788.9375, 81374.5234375 447738.5625)",2200.0,None,70.0,15,2.7407494285714287
716,113112,6986,6982,53.29235,5,"LINESTRING (81391.9140625 447788.9375, 81374.5234375 447738.5625)",2200.0,None,70.0,15,2.7407494285714287
717,113122,6986,6985,241.74941,5,"LINESTRING (81252.234375 447768.09375, 81251.546875 447711.21875, 81270.28125 447671.09375, 81304.3671875 447662.5625, 81337.578125 447683.90625, 81374.5234375 447738.5625)",2200.0,None,70.0,15,12.432826799999999
718,113131,6960,6983,417.3454,5,"LINESTRING (81415.3828125 448228.75, 81336.140625 448130.59375, 81278.2890625 448089.21875, 81195.3125 448023.0625, 81171.734375 447973.28125, 81142.609375 447922.125)",2200.0,None,70.0,15,21.463477714285712
719,113141,6,6984,124.43636,12,"LINESTRING (80740.953125 448160.90625, 80849.96875 448100.90625)",9999.0,None,80.0,15,5.5996362
720,113142,6984,6,124.43636,12,"LINESTRING (80740.953125 448160.90625, 80849.96875 448100.90625)",9999.0,None,80.0,15,5.5996362
721,113161,6919,6920,313.38522,9,"LINESTRING (84663.0546875 445034, 84368.4453125 444927.15625)",3400.0,None,50.0,15,22.563735840000003
722,113172,6975,6973,310.36752,9,"LINESTRING (84665.1875 445010.625, 84387.1875 444872.625)",3400.0,None,50.0,15,22.346461440000002
723,113181,6678,6920,188.55804,11,"LINESTRING (84306.59375 445105.28125, 84368.4453125 444927.15625)",1500.0,None,40.0,15,16.9702236
724,113182,6920,6678,188.55804,11,"LINESTRING (84306.59375 445105.28125, 84368.4453125 444927.15625)",1500.0,None,40.0,15,16.9702236
725,113191,6920,6975,57.66218,9,"LINESTRING (84368.4453125 444927.15625, 84387.1875 444872.625)",3400.0,None,50.0,15,4.15167696
726,113192,6975,6920,57.66218,9,"LINESTRING (84368.4453125 444927.15625, 84387.1875 444872.625)",3400.0,None,50.0,15,4.15167696
727,113201,6690,6975,159.69486999999998,11,"LINESTRING (84531.8203125 444854.40625, 84429.40625 444843.1875, 84398.0703125 444850.75, 84387.1875 444872.625)",1500.0,None,40.0,15,14.372538299999997
728,113202,6975,6690,159.69486999999998,11,"LINESTRING (84531.8203125 444854.40625, 84429.40625 444843.1875, 84398.0703125 444850.75, 84387.1875 444872.625)",1500.0,None,40.0,15,14.372538299999997
729,113211,6821,6848,219.14119000000002,10,"LINESTRING (83729.5625 445258.1875, 83941 445315.78125)",1200.0,None,35.0,15,22.540236685714287
730,113212,6848,6821,219.14119000000002,10,"LINESTRING (83729.5625 445258.1875, 83941 445315.78125)",1200.0,None,35.0,15,22.540236685714287
731,113221,8,6464,200.64226,12,"LINESTRING (84100.1796875 449364.65625, 83957.9296875 449506.15625)",9999.0,None,15.0,15,48.1541424
732,113222,6464,8,200.64226,12,"LINESTRING (84100.1796875 449364.65625, 83957.9296875 449506.15625)",9999.0,None,15.0,15,48.1541424
733,113231,6483,6987,104.76468,8,"LINESTRING (84820.3046875 448244.375, 84878.390625 448157.1875)",1800.0,None,50.0,15,7.54305696
734,113232,6987,6483,104.76468,8,"LINESTRING (84820.3046875 448244.375, 84878.390625 448157.1875)",1800.0,None,50.0,15,7.54305696
735,113241,6577,6987,152.29237,8,"LINESTRING (84952.2421875 448024, 84878.390625 448157.1875)",1800.0,None,50.0,15,10.965050640000001
736,113242,6987,6577,152.29237,8,"LINESTRING (84952.2421875 448024, 84878.390625 448157.1875)",1800.0,None,50.0,15,10.965050640000001
737,113251,9,6987,183.92085,12,"LINESTRING (85027.171875 448265.3125, 84878.390625 448157.1875)",9999.0,None,15.0,15,44.141004
738,113252,6987,9,183.92085,12,"LINESTRING (85027.171875 448265.3125, 84878.390625 448157.1875)",9999.0,None,15.0,15,44.141004
739,113261,10,6503,85.59387,12,"LINESTRING (84290.7265625 447866.0625, 84255 447943.84375)",9999.0,None,15.0,15,20.542528800000003
740,113262,6503,10,85.59387,12,"LINESTRING (84290.7265625 447866.0625, 84255 447943.84375)",9999.0,None,15.0,15,20.542528800000003
741,113271,5027,6561,157.32768,10,"LINESTRING (84673.296875 447548.75, 84721.96875 447478.875, 84761.796875 447418.6875)",1200.0,None,35.0,15,16.18227565714286
742,113272,6561,5027,157.32768,10,"LINESTRING (84673.296875 447548.75, 84721.96875 447478.875, 84761.796875 447418.6875)",1200.0,None,35.0,15,16.18227565714286
743,113281,5027,6566,89.91253,10,"LINESTRING (84673.296875 447548.75, 84620.203125 447621.3125)",1200.0,None,35.0,15,9.248145942857143
744,113282,6566,5027,89.91253,10,"LINESTRING (84673.296875 447548.75, 84620.203125 447621.3125)",1200.0,None,35.0,15,9.248145942857143
745,113291,11,5027,114.03125999999999,12,"LINESTRING (84582.0625 447480.34375, 84673.296875 447548.75)",9999.0,None,15.0,15,27.3675024
746,113292,5027,11,114.03125999999999,12,"LINESTRING (84582.0625 447480.34375, 84673.296875 447548.75)",9999.0,None,15.0,15,27.3675024
747,113301,12,6774,98.93622,12,"LINESTRING (83649.6796875 447266.46875, 83710.140625 447344.78125)",9999.0,None,15.0,15,23.7446928
748,113302,6774,12,98.93622,12,"LINESTRING (83649.6796875 447266.46875, 83710.140625 447344.78125)",9999.0,None,15.0,15,23.7446928
749,113311,13,6736,307.03086,12,"LINESTRING (82895.6875 447039.65625, 82737.46875 447302.78125)",9999.0,None,15.0,15,73.6874064
750,113312,6736,13,307.03086,12,"LINESTRING (82895.6875 447039.65625, 82737.46875 447302.78125)",9999.0,None,15.0,15,73.6874064
751,113321,6615,6988,177.72453,8,"LINESTRING (85734.4609375 447055.53125, 85558.21875 447078.4375)",1800.0,None,50.0,15,12.796166159999999
752,113322,6988,6615,177.72453,8,"LINESTRING (85734.4609375 447055.53125, 85558.21875 447078.4375)",1800.0,None,50.0,15,12.796166159999999
753,113371,17,6680,130.73236,12,"LINESTRING (84720.3515625 446023.125, 84841.2734375 446072.8125)",9999.0,None,15.0,15,31.375766399999996
754,113372,6680,17,130.73236,12,"LINESTRING (84720.3515625 446023.125, 84841.2734375 446072.8125)",9999.0,None,15.0,15,31.375766399999996
755,113381,18,6654,170.05993,12,"LINESTRING (85631.5234375 446012.84375, 85787.328125 446081)",9999.0,None,15.0,15,40.8143832
756,113382,6654,18,170.05993,12,"LINESTRING (85631.5234375 446012.84375, 85787.328125 446081)",9999.0,None,15.0,15,40.8143832
757,113391,19,6898,144.56919,12,"LINESTRING (83076.39417873915 443848.4507972683, 83192.875 443934.0625)",9999.0,None,15.0,15,34.6966056
758,113392,6898,19,144.56919,12,"LINESTRING (83076.39417873915 443848.4507972683, 83192.875 443934.0625)",9999.0,None,15.0,15,34.6966056
759,113461,19,6896,411.35365,12,"LINESTRING (83076.39417873915 443848.4507972683, 83486.390625 443815.09375)",9999.0,None,15.0,15,98.72487600000001
760,113462,6896,19,411.35365,12,"LINESTRING (83076.39417873915 443848.4507972683, 83486.390625 443815.09375)",9999.0,None,15.0,15,98.72487600000001
761,113471,20,6874,179.9472,12,"LINESTRING (84616.3984375 444239.90625, 84624.8203125 444060.15625)",9999.0,None,15.0,15,43.187328
762,113472,6874,20,179.9472,12,"LINESTRING (84616.3984375 444239.90625, 84624.8203125 444060.15625)",9999.0,None,15.0,15,43.187328
763,113481,5660,6856,312.10163,10,"LINESTRING (83065.296875 445003.59375, 83035.3359375 445146.75, 82980.625 445134, 82958.0234375 445241.3125)",1200.0,None,35.0,15,32.10188194285715
764,113482,6856,5660,312.10163,10,"LINESTRING (83065.296875 445003.59375, 83035.3359375 445146.75, 82980.625 445134, 82958.0234375 445241.3125)",1200.0,None,35.0,15,32.10188194285715
765,113491,21,6684,381.69867,12,"LINESTRING (85360.65625 444415.75, 85472.3203125 444050.75)",9999.0,None,15.0,15,91.6076808
766,113492,6684,21,381.69867,12,"LINESTRING (85360.65625 444415.75, 85472.3203125 444050.75)",9999.0,None,15.0,15,91.6076808
767,113511,6990,6991,326.0549,10,"LINESTRING (85644.4296875 444371.34375, 85743.859375 444418.21875, 85763.5859375 444375.5, 85917.9140625 444444.5625)",1200.0,None,35.0,15,33.53707542857143
768,113512,6991,6990,326.0549,10,"LINESTRING (85644.4296875 444371.34375, 85743.859375 444418.21875, 85763.5859375 444375.5, 85917.9140625 444444.5625)",1200.0,None,35.0,15,33.53707542857143
769,113531,22,6991,167.56834,12,"LINESTRING (86073.453125 444506.90625, 85917.9140625 444444.5625)",9999.0,None,15.0,15,40.216401600000005
770,113532,6991,22,167.56834,12,"LINESTRING (86073.453125 444506.90625, 85917.9140625 444444.5625)",9999.0,None,15.0,15,40.216401600000005
771,113541,22,6992,179.95203,12,"LINESTRING (86073.453125 444506.90625, 86241.7109375 444570.71875)",9999.0,None,15.0,15,43.188487200000004
772,113542,6992,22,179.95203,12,"LINESTRING (86073.453125 444506.90625, 86241.7109375 444570.71875)",9999.0,None,15.0,15,43.188487200000004
773,113571,13,5016,274.75613,12,"LINESTRING (82895.6875 447039.65625, 83143.6953125 446921.40625)",9999.0,None,15.0,15,65.9414712
774,113572,5016,13,274.75613,12,"LINESTRING (82895.6875 447039.65625, 83143.6953125 446921.40625)",9999.0,None,15.0,15,65.9414712
775,113581,7,6993,207.26261000000002,12,"LINESTRING (81754.234375 450006.8125, 81847.0625 449821.5)",9999.0,None,70.0,15,10.659219942857144
776,113582,6993,7,207.26261000000002,12,"LINESTRING (81754.234375 450006.8125, 81847.0625 449821.5)",9999.0,None,70.0,15,10.659219942857144
777,113591,6949,6993,223.4633,7,"LINESTRING (81953.359375 449624.9375, 81847.0625 449821.5)",2200.0,None,70.0,15,11.492398285714286
778,113592,6993,6949,223.4633,7,"LINESTRING (81953.359375 449624.9375, 81847.0625 449821.5)",2200.0,None,70.0,15,11.492398285714286
779,113661,6537,6996,26.34194,8,"LINESTRING (84336.9921875 447102, 84326.34375 447126.09375)",1800.0,None,50.0,15,1.8966196800000001
780,113662,6996,6537,26.34194,8,"LINESTRING (84336.9921875 447102, 84326.34375 447126.09375)",1800.0,None,50.0,15,1.8966196800000001
781,113671,6538,6996,108.99676,8,"LINESTRING (84278.25 447223.90625, 84326.34375 447126.09375)",1800.0,None,50.0,15,7.84776672
